trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.00398546	0.00742
-0.0006	-0.0006	-0.006	0.0003385938748868999	-0.0009424777960769379	-0.0014922565104551516	1.44608104	15.66605282	1.08862981	0.14586640907094947	0.0040915	0.00373
-0.0044	0.0088	0.0025	0.0004747295565424576	-0.0010821041362364843	-0.0016859880574265225	1.05186367	11.39531708	0.9654868	0.045174678439323754	0.00367993	0.00377
-0.03	-0.0062	0.0021	2.792526803190927e-05	-0.0005969026041820607	-0.0009983283321407565	0.89063954	9.64870262	0.94470262	0.12198327729253688	0.0038994	0.00421
-0.0097	-0.0017	-0.0009	0.00040317105721069014	-0.0008970992355250854	-0.0012845623294678264	0.93286568	10.1061573	0.94113663	0.07588382089244378	0.00410187	0.00373
-0.005	-0.0135	-0.0024	-4.0142572795869576e-05	-0.0008150687606813518	-0.0017470745812463236	1.16177952	12.58608532	0.99299284	0.06739281783143952	0.00374895	0.00265
-0.0057	-0.0163	-0.0036	0.00013264502315156904	-0.0004433136300065597	-0.0011466813185602744	1.35680473	14.69888115	1.11622176	0.061946799465414	0.00299281	0.00152
-0.014	0.0157	0.0082	0.000593411945678072	1.0471975511965975e-05	-0.00038571776469074686	1.20645821	13.07011032	1.09469114	0.13587580409572783	0.00316918	0.00257
-0.044	0.0284	0.0133	0.0003682644721708035	-0.0011030480872604163	-0.0007330382858376184	1.19741714	12.9721632	1.01530154	0.13209940287132607	0.00392634	0.00473
-0.0123	0.0241	0.023	0.000705113017805709	-0.00046425758103049166	-0.0009075712110370514	1.05871475	11.46953773	0.95679533	0.10320859885321317	0.00342268	0.00337
-0.015	0.0157	0.0012	0.0005270894341022875	-0.0010053096491487337	-0.0012636183784438947	1.06768036	11.5666666	0.96030319	0.08665614096142533	0.0029968	0.00173
-0.0161	0.011	0.0067	0.00021467549799530252	0.0005881759579220891	0.00035081117965086024	1.12523389	12.19017029	0.9839617	0.18731645506362812	0.00289744	0.0016
-0.0043	0.0227	0.0079	0.0005969026041820607	-0.000757472895365539	-0.0010262536001726657	1.04351819	11.30490685	0.98015551	0.1799470369648956	0.00266665	0.00181
-0.0975	0.0093	0.0161	-0.0002303834612632515	-0.0011013027580084218	-0.0008587019919812101	1.03825617	11.24790096	0.99799463	0.18173337681398247	0.00304711	0.00181
-0.0282	0.0112	0.0209	0.0007243116395776468	-0.0006213372137099814	-0.0011728612573401894	1.20528221	13.05737019	0.99450049	0.16344099552491587	0.00231826	0.00024
-0.0129	0.0322	0.008	0.0008307767239493009	-0.0011013027580084218	-0.001895427567665842	1.2200315	13.21715546	1.09136163	0.11464984694978736	0.00256789	0.00128
-0.0117	0.0103	0.0179	-0.00017627825445142725	-0.0008185594191853405	-0.001593485607070823	1.02856517	11.14291382	0.99884832	0.1125870138909414	0.00253218	0.00076
-0.0255	0.0336	0.0045	0.0009773843811168245	-0.0006562437987498679	-0.0013945180723434693	0.98216361	10.64022446	0.94542756	0.12624728953655387	0.00263309	0.00056
-0.006	0.0525	0.0087	0.0006318091892219474	-0.0011414453308042916	-0.001574286985298885	1.04352057	11.30493164	1.00626047	0.09312728184523585	0.00284076	0.00277
-0.0205	0.0085	0.0103	0.0007557275661135446	-0.0011274826967883368	-0.0019076448724298022	1.49216616	16.16531372	1.22932101	0.08366194490192344	0.00259769	0.00116
-0.0225	0.0104	-0.001	0.0008587019919812101	-0.0007958701389094143	-0.0014329153158873448	1.16606224	12.63248158	0.98992816	0.06066582701445228	0.00301886	0.00096
-0.0171	0.0164	0.0061	0.00015533430342749534	-0.0011990411961201044	-0.0020350539078253884	1.35438633	14.67268276	1.04655484	0.10393386688512243	0.00275064	0.00068
-0.0172	0.0071	0.0045	0.0004188790204786391	-0.0010088003076527223	-0.0017749998492782332	1.32535863	14.35821152	0.9692336	0.046691983203284056	0.00263423	0.00072
-0.0149	0.0108	0.0149	0.0005480333851262194	-0.000926769832808989	-0.0016039575825827887	1.18103099	12.79464531	0.97418925	0.035511355309337904	0.00263453	0.00044
-0.033	0.0123	0.0188	0.0008168140899333463	-0.0007941248096574199	-0.001780235837034216	1.36038113	14.73762703	1.00940603	0.05238519912050617	0.00291109	0.001
-0.0367	0.0165	0.0052	0.0016109388995907662	-0.0002583087292951608	-0.001759291886010284	1.36622941	14.80098343	0.98637744	0.08904424205218056	0.00272304	0.00068
-0.0365	0.0319	0.0295	0.0013735741213195373	-0.0011274826967883368	-0.0016842427281745281	1.28022552	13.8692646	1.03244572	0.09897939518000803	0.00229651	0.00052
-0.1042	0.0181	0.0095	0.0001937315469713706	-0.000593411945678072	-0.0006126105674500097	1.11420059	12.07064152	0.97560046	0.24077727430914747	0.00263357	0.00128
