trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.00452822	0.02362
0.0294	0.0014	0.0127	0.0004206243497306334	0.0009651670763528643	0.0002478367537831948	1.18373418	12.50646496	1.08411014	0.12518140899333463	0.00381017	0.01141
0.0283	0.0187	0.0079	0.0008325220532012951	0.000460766922526503	-0.0004363323129985824	1.14239085	12.06966209	1.08017292	0.10322334620394	0.00333583	0.00675
0.0239	0.0117	0.0149	-0.0006475171524898963	0.001265363707695889	0.0003892084231947355	1.14177322	12.0631361	1.09253482	0.17390883635269477	0.00400913	0.0137
0.0577	0.0206	0.0019	5.93411945678072e-05	0.0008325220532012951	0.00010821041362364843	1.07963848	11.4066658	1.06403607	0.1267349005561692	0.00357157	0.00763
0.0295	0.0016	0.0173	-0.00015707963267948963	0.0002373647782712288	9.075712110370512e-05	1.17866325	12.45288944	1.10641707	0.10405156973486532	0.00373465	0.00803
-0.0148	0.0365	-0.0012	0.0007086036763096977	-0.0003595378259108319	-0.0002722713633111154	1.07736611	11.382658	1.06707281	0.18898071987930343	0.00357652	0.00639
0.0373	0.0441	-0.0038	0.0003438298626428829	-0.00042935099599060504	-0.0007819075048934597	1.06176019	11.21777725	1.0397697	0.1095111562664466	0.00321615	0.00369
0.0431	0.0287	0.0005	0.0006562437987498679	0.0003717551306747922	3.665191429188092e-05	1.00497687	10.61784649	0.97376862	0.12210397409788613	0.00297093	0.00177
0.0168	0.0148	0.0048	0.0004974188368183839	0.00022165681500327985	-3.4906585039886588e-06	0.98425108	10.39887333	0.95229076	0.0619532925199433	0.0027293	0.00221
0.0333	0.0242	0.0097	0.0003787364476827695	0.0001012290966156711	-0.000757472895365539	1.02389014	10.81766987	0.96487741	0.08045461721923869	0.00240421	0.00145
-0.0105	0.0156	0.0206	0.00016929693744344995	-0.0001308996938995747	-0.00013962634015954637	0.88092446	9.30720043	0.91634129	0.1162707427980279	0.00256443	0.00153
0.0019	0.0201	0.012	0.0006038839211900379	0.0004363323129985824	4.363323129985824e-05	1.02687752	10.84923267	0.9698951	0.08475392810520749	0.0020045	0.00052
